id,issue,page,type,title,author,content,asset_ref
garden-gate:170:p024:image:02,170,24,image,Smart Plant Swaps: Pulmonaria,Sherri Ribbey,Large photo of ‘Trevi Fountain’ pulmonaria with spotted green leaves planted near dark foliage and conifers.,
garden-gate:170:p026:text:01,170,26,text,Smart Plant Swaps: Lilyturf,Sherri Ribbey,"(Liriope spicata). Lilyturf is a good-looking plant for borders or containers, but deer find it pretty tasty, and some of the decorative varieties aren’t very cold hardy.",
garden-gate:170:p026:text:02,170,26,text,Smart Plant Swaps: Appalachian sedge,Sherri Ribbey,"(Carex appalachica). Often overlooked and under appreciated, this cool-season native grass has a tidy clumping habit and won’t spread aggressively. The long, slender stems grow up and then drape over, creating a wavy texture that’s great for edging your border or as a low-maintenance lawn alternative. Wondering what in the world will grow under a shallow-rooted maple (Acer spp. and hybrids) or pine (Pinus spp.) tree? This sedge is up to the challenge.",
garden-gate:170:p026:text:03,170,26,text,Smart Plant Swaps: Appalachian sedge,Sherri Ribbey,"(Carex appalachica). Appalachian sedge is evergreen in mild winter areas. But even so, you’ll want to mow it high or cut the foliage back to the ground in late winter to early spring just like in colder climates to tidy plants up.",
garden-gate:170:p026:text:04,170,26,text,Plant Profile: Appalachian sedge,Sherri Ribbey,"(Carex appalachica). Perennial; blooms: inconspicuous sporadic blooms in spring; light: full sun to part shade; soil: well-drained; size: 6 to 12 in. tall, 8 to 18 in. wide; cold hardy: USDA zones 3 to 8; source: High Country Gardens, 800-925-9387, highcountrygardens.com.",
garden-gate:170:p026:image:01,170,26,image,Smart Plant Swaps: Lilyturf,Sherri Ribbey,Inset photo of variegated lilyturf foliage used as the deer-vulnerable plant to replace.,
garden-gate:170:p026:image:02,170,26,image,Smart Plant Swaps: Appalachian sedge,Sherri Ribbey,"Large photo of Appalachian sedge forming flowing, fine-textured green clumps along a gravel path in Coastal Maine Botanical Gardens.",
garden-gate:170:p028:text:01,170,28,text,Smart Plant Swaps: Astilbe,Sherri Ribbey,"(Astilbe spp. and hybrids). Those lovely plumes will last for weeks, but leaves get crispy and plants don’t grow or flower as well without enough water.",
garden-gate:170:p028:text:02,170,28,text,Smart Plant Swaps: Smooth penstemon,Sherri Ribbey,"(Penstemon digitalis). When you want lots of white blooms but need a plant that isn’t thirsty, North American native smooth penstemon is a great alternative. Plus, it tolerates clay soil, pollinators love it and deer tend to pass it by.",
garden-gate:170:p028:text:03,170,28,text,Smart Plant Swaps: Smooth penstemon,Sherri Ribbey,"(Penstemon digitalis). There are plenty of cultivars to choose from and many have interesting foliage. ‘Husker Red’ at right is an old favorite with loads of white flowers and burgundy spring foliage that matures to dark green by summer. Plants grow 2 to 3 feet tall and 1 to 2 feet wide. ‘Mystica’ has clusters of white flowers and puts on quite the foliage show with leaves that start out green in spring, mature to deep purple by summer and then turn red in fall. Plants grow 28 to 32 inches tall in zones 4 to 8.",
garden-gate:170:p028:text:04,170,28,text,Plant Profile: Smooth penstemon,Sherri Ribbey,"(Penstemon digitalis). Perennial; blooms: tubular lavender, pink or white blooms from late spring to summer; light: full sun; soil: well-drained; size: 2 to 3 ft. tall, 1 to 3 ft. wide; cold hardy: USDA zones 3 to 8; source: local garden centers.",
garden-gate:170:p028:image:01,170,28,image,Smart Plant Swaps: Astilbe,Sherri Ribbey,Inset photo of white astilbe plumes used as the thirsty plant to replace.,
garden-gate:170:p028:image:02,170,28,image,Smart Plant Swaps: Smooth penstemon,Sherri Ribbey,Large photo of ‘Husker Red’ smooth penstemon with white flower spikes and dark stems in a mixed planting near a stone lantern.,
garden-gate:170:p029:text:01,170,29,text,Smart Plant Swaps: Cardinal flower,Sherri Ribbey,"(Lobelia cardinalis). It’s easy to love this perennial’s vibrant red flower spikes in summer. But if you have to water frequently to keep it going, it might be time to try something else.",
garden-gate:170:p029:text:02,170,29,text,Smart Plant Swaps: 'Asian Garden' celosia,Sherri Ribbey,"(Celosia argentea spicata). ‘Asian Garden’ celosia provides long-lasting color and head-turning drama for those mid- to back-of-the-border spots in the garden that are hard to water. At 40 inches tall, this variety is taller than many of its cousins, getting color closer to eye level. There are plenty of flowers to add to your summer bouquets, so you can cut freely without sacrificing any color in the garden. Cut late-season stems and hang them to dry in a cool, dry spot for a few weeks so you can enjoy the colorful blooms even in winter.",
garden-gate:170:p029:text:03,170,29,text,Smart Plant Swaps: 'Asian Garden' celosia,Sherri Ribbey,"(Celosia argentea spicata). Because it takes 12 to 14 weeks for ‘Asian Garden’ celosia to bloom, it’s a good idea to start the seeds indoors 6 to 8 weeks before the average last frost date for your area. Plants can be planted outdoors when nighttime temperatures are regularly 55 degrees F or above.",
garden-gate:170:p029:text:04,170,29,text,Plant Profile: 'Asian Garden' celosia,Sherri Ribbey,"(Celosia argentea spicata). Annual; blooms: deep purple-pink feathery spikes in late spring to frost; light: full sun; soil: well-drained; size: 31 to 40 in. tall, 12 to 15 in. wide; source: Select Seeds, 800-684-0395, selectseeds.com (seeds).",
garden-gate:170:p029:image:01,170,29,image,Smart Plant Swaps: Cardinal flower,Sherri Ribbey,Inset photo of red cardinal flower spikes used as the moisture-loving plant to replace.,
garden-gate:170:p029:image:02,170,29,image,Smart Plant Swaps: 'Asian Garden' celosia,Sherri Ribbey,"Large photo of ‘Asian Garden’ celosia with upright purple-pink feathery spikes, with blurred red cardinal flowers behind.",
garden-gate:170:p030:text:01,170,30,text,Attract More Birds to Your Yard This Spring!,Marisa Reyes,"Attract More Birds to Your Yard This Spring! Placing nesting boxes around your garden is a great way to encourage feathery friends to start a family there. With more birds in the yard, you’ll enjoy the benefits of these little garden helpers as they eat unwanted insects, munch on pesky weed seeds and help pollinate your flowers. Plus, watching them build their nests and raise chicks is great entertainment!",
garden-gate:170:p030:text:02,170,30,text,Attract More Birds to Your Yard This Spring!,Marisa Reyes,"Attract More Birds to Your Yard This Spring! I spoke with Robyn Bailey, NestWatch Project Leader at the Cornell Lab of Ornithology in New York, about how you can make your birdhouses safe and welcoming nesting boxes for the birds you want to host. She reminded me that different species of birds prefer different house styles and locations and shared a few things to keep in mind as you decide what works best.",
garden-gate:170:p030:text:03,170,30,text,Attract More Birds: Which Birds Will Visit?,Marisa Reyes,"Which birds will visit? Common North American backyard birds include American kestrel, barn swallow, chickadees, flycatchers, mourning dove, northern flicker, nuthatches, owls, purple martin, robin, tufted titmouse, warblers and wrens.",
garden-gate:170:p030:text:04,170,30,text,Attract More Birds: Housekeeping Help,Marisa Reyes,"Attract More Birds - Housekeeping Help. Clean out nesting boxes once a year before breeding season starts (by February in the South and mid-March in the North) or at the end of summer when it’s over. Since bird nests are susceptible to parasites and diseases, it’s a good idea to wear gloves and toss old nests and debris in the garbage rather than the compost. Once you’ve cleared a box, scrub it with a mixture of 1 part bleach to 9 parts water and give it a good rinse.",
garden-gate:170:p030:text:05,170,30,text,Attract More Birds: Housekeeping Help,Marisa Reyes,"Attract More Birds - Housekeeping Help. The type of birds who are visiting and nesting in your yard will determine whether or not you should add any nest materials. Some birds, such as American kestrel, northern flicker, chickadees and owls, appreciate a layer of wood shavings in the bottom of the box, but most birds prefer to find their own nest materials.",
garden-gate:170:p030:text:06,170,30,text,Attract More Birds: To Paint or Not to Paint?,Marisa Reyes,"Attract More Birds - To Paint or Not to Paint? It’s not necessary. For protection from predators, a nesting box that blends into its surroundings is usually best. But painting the outside of a box white to reflect the sun helps control temperatures. If you do want to paint, use nontoxic acrylic or latex paint or wood stain on the exterior and leave the inside unfinished.",
garden-gate:170:p030:image:01,170,30,image,Attract More Birds to Your Yard This Spring!,Marisa Reyes,"Illustrations of colorful birds, leaves and sun around a Garden Gate article on attracting more birds with safe nesting boxes.",
garden-gate:170:p030:image:02,170,30,image,Attract More Birds: Robyn Bailey,Marisa Reyes,"Portrait of Robyn Bailey, NestWatch Project Leader at the Cornell Lab of Ornithology, included with nesting-box advice.",
garden-gate:170:p031:text:01,170,31,text,Attract More Birds: Nesting Box Types,Marisa Reyes,Attract More Birds - Nesting Box Types. House wrens prefer a round 1-inch hole. Purple martins nest in colonies but prefer houses that are 60 feet away from nearby buildings. Mount a purple martin house on a pole 10 to 15 feet tall. American robins utilize nesting shelves mounted in a sheltered spot. Mourning doves nest in the open - make a basket of hardware cloth and place it in a forked branch or on top of an arbor.,
garden-gate:170:p031:text:02,170,31,text,Attract More Birds: What Makes a Good Nesting Box?,Marisa Reyes,"Attract More Birds - What Makes a Good Nesting Box? First, for most houses, a sloped roof with a 2- to 4-inch overhang will keep the inside dry and predators away by limiting their reach to the entrance hole. Second, add some drainage holes to the floor of the nesting box in case it does get wet inside. Third, 3/4-inch-thick walls and a 5/8-inch hole on each of the side walls near the top of the box are important for ventilation and keeping temperatures regulated. Finally, skip the perch outside the entrance - it’s just an invitation for predators.",
garden-gate:170:p031:text:03,170,31,text,Attract More Birds: What Makes a Good Nesting Box?,Marisa Reyes,"Attract More Birds - What Makes a Good Nesting Box? The style of the house and the size of the entrance hole and house will determine which type of bird might take up residence. Check out a sampling of nesting box types above. If invasive house sparrows are a problem in your yard, only provide houses with the smallest entrance holes since these birds will move into anything 1 1/4 inch in diameter and larger.",
